Zipcode,Population,Household Income,Median Age,Median Male Age,Median Female Age,Per Capita Income
13148,10605.0,55621.0,41.7,40.9,43.1,30811.0
13152,8208.0,92691.0,51.6,50.9,52.5,61072.0
13153,382.0,49750.0,52.2,51.7,52.3,26827.0
13155,586.0,68636.0,46.1,46.0,46.3,31412.0
13156,1896.0,58056.0,46.7,41.6,50.4,30010.0
13157,552.0,46429.0,61.2,61.8,60.9,25389.0
13158,1539.0,56786.0,47.2,45.7,47.8,26960.0
13159,5348.0,71548.0,43.9,43.2,44.7,37349.0
13160,2055.0,64511.0,44.1,42.0,45.0,28790.0
13162,560.0,-666666666.0,21.9,28.8,21.1,68827.0
13163,473.0,45417.0,34.4,31.4,47.8,20047.0
13164,2587.0,92446.0,36.9,35.1,39.8,30829.0
13165,10559.0,54973.0,44.6,42.3,46.5,27598.0
13166,5572.0,62774.0,42.5,40.7,44.5,30178.0
13167,3215.0,53894.0,42.7,42.4,43.0,28078.0
13202,6581.0,17176.0,27.0,26.9,27.2,15850.0
13203,16528.0,35359.0,35.9,34.1,37.0,23796.0
13204,18728.0,33508.0,31.9,31.6,32.0,21200.0
13205,17479.0,31582.0,37.7,34.2,41.1,19010.0
13206,16360.0,41403.0,36.6,37.0,36.4,27695.0
13207,13135.0,50336.0,36.0,35.5,36.4,26047.0
13208,22738.0,38482.0,33.1,31.1,34.5,19731.0
13209,12940.0,54974.0,43.8,40.4,45.9,27720.0
13210,28234.0,29100.0,21.4,22.0,21.0,18301.0
13211,6145.0,47282.0,36.4,33.8,38.5,25244.0
13212,21349.0,58971.0,42.0,38.6,44.7,29785.0
13214,8685.0,75809.0,35.0,31.5,38.9,32708.0
13215,14892.0,87489.0,45.7,45.3,46.0,39983.0
13219,14781.0,62119.0,44.3,41.2,46.4,33247.0
13224,8296.0,56535.0,41.6,41.3,41.8,34955.0
13290,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
13301,108.0,88125.0,64.6,64.6,64.7,36771.0
13302,1722.0,48625.0,40.5,41.1,39.7,22202.0
13303,1113.0,69886.0,50.6,49.5,50.7,33605.0
13304,1593.0,77813.0,46.7,44.5,48.8,37660.0
13305,249.0,48828.0,33.3,31.8,39.8,24690.0
13308,3106.0,61667.0,42.7,43.0,41.0,25936.0
13309,5823.0,57846.0,43.2,40.0,47.0,29334.0
13310,624.0,46328.0,45.3,45.2,45.4,24712.0
13312,391.0,50625.0,55.5,55.4,55.6,34725.0
13313,484.0,37188.0,30.9,33.5,29.4,19523.0
13314,373.0,50469.0,52.8,49.9,54.7,31002.0
13315,1543.0,60735.0,41.4,39.7,42.0,24415.0
13316,6179.0,47193.0,47.9,45.1,49.9,25618.0
13317,3954.0,51272.0,38.8,42.9,34.1,24823.0
13318,1305.0,69091.0,47.1,46.5,48.0,29722.0
13319,811.0,44619.0,34.9,35.8,24.9,22190.0
13320,2102.0,59297.0,42.0,42.9,41.4,27568.0
13321,917.0,51083.0,44.0,28.7,53.8,25777.0
13322,902.0,58125.0,46.5,48.9,43.4,31438.0
13323,11097.0,66172.0,42.0,38.8,44.6,34591.0
13324,2382.0,52917.0,44.1,46.1,42.1,25885.0
13325,1067.0,53250.0,46.3,49.0,44.3,27789.0
13326,5584.0,60966.0,52.0,50.2,54.1,40036.0
13327,2056.0,55573.0,41.7,41.3,42.3,23925.0
13328,1554.0,76591.0,39.6,38.6,43.5,32855.0
13329,4330.0,46190.0,41.2,38.2,44.0,22514.0
13331,120.0,59167.0,64.9,64.8,65.3,37663.0
13332,2939.0,51458.0,38.4,39.1,36.8,25478.0
13333,34.0,-666666666.0,69.5,70.5,68.5,17656.0
13334,1121.0,53224.0,37.3,37.5,36.8,21336.0
13335,1519.0,58000.0,42.1,40.3,43.1,27446.0
13337,595.0,81591.0,52.3,51.0,55.3,50548.0
13338,1121.0,44904.0,55.7,55.4,55.8,28484.0
13339,6396.0,49071.0,40.0,39.0,41.0,22706.0
13340,8075.0,58065.0,43.6,43.0,44.0,27157.0
13341,107.0,115735.0,54.3,52.4,54.8,48664.0
13342,202.0,59107.0,53.3,51.8,55.4,33322.0
13343,1772.0,59167.0,46.6,47.0,46.1,29906.0
13345,174.0,-666666666.0,42.2,42.2,42.5,31613.0
13346,6045.0,67045.0,22.8,22.5,23.3,24509.0
13348,1419.0,61133.0,42.9,41.8,44.6,31360.0
13350,9827.0,48471.0,45.0,40.2,49.5,26071.0
13352,32.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,
13353,10.0,-666666666.0,69.7,65.0,73.0,13750.0
13354,3944.0,74496.0,44.0,41.9,45.8,31908.0
13355,897.0,65956.0,38.5,43.0,37.0,25794.0
13357,10855.0,49832.0,40.2,39.8,40.9,24306.0
13360,163.0,47500.0,54.6,70.5,36.6,27418.0
13361,813.0,54219.0,37.4,36.1,38.5,23000.0
13362,173.0,-666666666.0,38.1,30.6,48.4,33151.0
13363,2279.0,72738.0,47.9,46.6,48.7,34446.0
13364,106.0,31563.0,50.4,45.9,50.5,25299.0
13365,8469.0,51520.0,43.6,43.3,44.0,26745.0
13367,8617.0,53689.0,40.2,40.1,40.4,27270.0
13368,1063.0,46765.0,42.0,39.9,44.3,24515.0
13402,1774.0,60870.0,52.5,44.5,55.8,34157.0
13403,7258.0,81344.0,41.5,39.1,51.1,30271.0
13404,158.0,42750.0,49.0,46.7,49.9,17932.0
13406,710.0,54375.0,42.4,42.5,40.8,32172.0
13407,5155.0,51336.0,45.7,45.2,46.4,24010.0
13408,3775.0,53932.0,22.5,22.1,23.0,17303.0
13409,2519.0,52216.0,40.6,42.2,39.3,22994.0
13410,281.0,70938.0,39.3,40.3,38.8,24948.0
13411,3189.0,49556.0,46.1,46.6,45.3,24580.0
13413,16382.0,72576.0,47.8,46.0,48.8,40239.0
13415,66.0,48750.0,29.9,34.8,26.7,25823.0
13416,2346.0,51585.0,44.2,43.1,44.4,26633.0
13417,3317.0,35720.0,48.3,48.4,47.7,25669.0
13418,324.0,63438.0,41.1,34.0,42.3,22452.0
13420,933.0,54787.0,58.3,61.1,56.4,33885.0
13421,13291.0,53179.0,42.4,41.5,43.1,26367.0
13424,2468.0,58367.0,43.7,37.4,50.1,27030.0
13425,2113.0,48875.0,40.9,37.1,45.7,24494.0
13428,1754.0,40662.0,35.7,34.5,35.9,20462.0
13431,1773.0,59792.0,41.8,42.0,41.7,31726.0
13433,1844.0,48935.0,35.2,36.1,34.2,19738.0
13435,287.0,67778.0,42.3,43.3,40.5,26668.0
13436,123.0,55625.0,64.6,66.3,62.5,50114.0
13437,423.0,44688.0,49.8,51.5,49.2,23806.0
13438,3253.0,55761.0,51.2,50.7,51.4,30242.0
13439,3518.0,49832.0,46.2,43.2,48.5,27210.0
13440,41243.0,53067.0,40.7,38.8,44.1,27705.0
13441,124.0,48333.0,21.8,21.0,-666666666.0,26135.0
13450,42.0,51328.0,62.3,62.4,59.5,32645.0
13452,4553.0,41042.0,42.6,43.5,42.0,22841.0
13454,571.0,40400.0,39.5,44.3,39.2,22694.0
13456,3962.0,69528.0,44.1,43.3,44.7,35072.0
13459,2405.0,55346.0,42.9,46.6,41.7,28442.0
13460,4279.0,47143.0,46.1,43.4,48.0,27049.0
13461,3031.0,63204.0,48.3,47.7,49.5,34296.0
13464,1378.0,41532.0,45.2,45.3,45.2,26098.0
13468,471.0,60625.0,36.0,35.3,45.3,27329.0
13469,926.0,81201.0,48.0,45.9,48.0,32887.0
13470,649.0,38750.0,54.3,54.6,52.5,23594.0
13471,3313.0,53158.0,38.3,38.2,38.4,22846.0
13472,66.0,-666666666.0,59.2,59.2,-666666666.0,43989.0
13473,642.0,60313.0,44.5,44.6,43.0,29406.0
13475,16.0,-666666666.0,29.0,-666666666.0,44.0,35156.0
13476,3736.0,67083.0,38.8,34.8,40.8,28855.0
13477,1437.0,45000.0,39.3,39.0,40.5,34072.0
13478,2760.0,62944.0,50.4,50.1,51.4,28297.0
13480,3398.0,56033.0,46.3,43.7,48.9,28121.0
13483,324.0,80000.0,42.5,43.2,42.4,23943.0
13484,297.0,98703.0,15.9,15.9,37.2,24639.0
13485,1009.0,50050.0,49.5,49.9,49.3,26235.0
13486,864.0,51250.0,46.8,50.8,44.2,30141.0
13488,151.0,51250.0,38.8,33.4,46.0,27307.0
13489,679.0,51944.0,45.0,46.5,43.7,24302.0
13490,1757.0,64592.0,38.3,40.8,34.2,29066.0
13491,3617.0,57557.0,45.2,44.6,45.5,28439.0
13492,11268.0,62632.0,46.5,43.9,48.6,36797.0
13493,1792.0,51055.0,40.6,40.5,40.7,21702.0
13494,332.0,61458.0,55.1,55.4,53.7,33894.0
13495,2197.0,55643.0,33.7,31.4,35.8,23098.0
13501,37646.0,36079.0,33.6,33.0,34.6,21795.0
13502,32542.0,41333.0,37.1,35.6,39.1,25436.0
13601,37624.0,46683.0,32.4,30.7,34.7,25777.0
13602,4007.0,45156.0,21.7,21.7,22.4,22261.0
13603,9589.0,45272.0,22.7,23.0,22.5,18555.0
13605,4816.0,52212.0,36.7,38.4,36.0,23917.0
13606,2716.0,67787.0,43.4,44.3,36.0,27863.0
13607,1247.0,49048.0,56.4,55.5,57.7,34056.0
13608,1544.0,47065.0,36.9,34.3,43.1,21959.0
13612,2322.0,65636.0,39.3,38.7,40.6,32405.0
13613,2574.0,50652.0,36.7,37.0,36.1,22609.0
13614,333.0,-666666666.0,48.0,51.4,47.2,24902.0
13615,1162.0,61389.0,43.5,43.7,42.8,27885.0
13616,2229.0,53021.0,28.6,32.0,23.5,22620.0
13617,11034.0,60016.0,28.7,26.8,30.0,24158.0
13618,1563.0,52941.0,54.9,57.2,54.0,30981.0
13619,10640.0,53566.0,34.0,33.4,34.6,24825.0
13620,2245.0,39235.0,38.5,34.7,40.6,20590.0
13621,469.0,54500.0,42.3,41.1,42.9,26829.0
13622,2344.0,66736.0,45.4,46.0,45.0,31584.0
13623,13.0,-666666666.0,59.9,59.5,-666666666.0,30808.0
13624,5715.0,74505.0,41.7,37.6,48.1,27317.0
13625,1863.0,56500.0,48.7,45.7,52.3,28106.0
13626,2245.0,50583.0,38.3,35.9,39.4,25931.0
13628,209.0,47500.0,30.8,33.8,27.8,23368.0
13630,1451.0,45500.0,37.0,36.9,37.3,20644.0
13633,332.0,72614.0,37.8,26.8,50.9,23814.0
13634,4049.0,63605.0,44.6,43.4,45.0,29477.0
13635,1177.0,52546.0,40.5,43.5,38.5,21337.0
13636,271.0,55000.0,41.2,49.3,30.7,22954.0
13637,4057.0,52666.0,27.0,26.7,27.5,26401.0
13638,362.0,39278.0,29.5,34.9,18.0,17635.0
13639,286.0,48889.0,43.7,44.7,42.2,27423.0
13640,362.0,46581.0,63.5,62.5,64.5,46018.0
13641,65.0,-666666666.0,81.2,81.5,76.8,27489.0
13642,9871.0,38438.0,43.3,40.1,45.6,21319.0
13643,36.0,-666666666.0,2.4,-666666666.0,-666666666.0,
13646,2030.0,41528.0,49.3,48.8,50.2,24055.0
13647,37.0,-666666666.0,74.7,-666666666.0,-666666666.0,47516.0
13648,2298.0,50227.0,42.8,44.4,41.2,24262.0
13650,1687.0,62120.0,49.0,46.3,50.4,39078.0
13651,153.0,135833.0,69.1,67.7,69.8,73103.0
13652,1696.0,45417.0,43.4,41.3,44.8,23609.0
13654,2722.0,47273.0,33.5,29.0,40.1,20277.0
13655,3431.0,41613.0,43.7,43.7,44.0,24750.0
13656,3108.0,56953.0,32.7,31.5,33.3,23088.0
13658,2288.0,59583.0,45.3,47.8,40.0,28779.0
13659,479.0,55625.0,55.2,55.8,54.4,25385.0
13660,1558.0,54189.0,40.6,39.9,42.5,25918.0
13661,1368.0,64111.0,39.5,37.5,41.9,28267.0
13662,16069.0,50154.0,42.8,41.6,43.9,27928.0
13664,292.0,66875.0,51.7,51.1,52.6,31514.0
13665,703.0,47439.0,54.2,52.0,55.8,25767.0
13666,228.0,44375.0,49.4,49.8,48.6,28800.0
13667,3118.0,41682.0,34.6,29.5,39.5,21950.0
13668,3291.0,53832.0,39.6,37.3,42.6,30159.0
13669,15782.0,48177.0,43.3,40.8,46.5,24039.0
13670,434.0,41389.0,52.6,53.2,52.5,23501.0
13672,763.0,57650.0,36.9,38.6,34.3,25765.0
13673,2260.0,48575.0,34.2,33.7,34.5,25721.0
13674,145.0,-666666666.0,5.6,43.0,5.5,13092.0
13675,227.0,64605.0,30.1,30.5,27.6,20596.0
13676,17016.0,50292.0,24.6,23.9,25.8,22693.0
13677,112.0,-666666666.0,56.1,26.8,58.5,27597.0
13678,276.0,42708.0,48.3,34.0,49.4,25678.0
13679,1989.0,52063.0,39.2,39.7,38.6,24771.0
13680,1460.0,42750.0,35.8,37.0,35.7,20093.0
13681,885.0,58125.0,33.1,38.8,28.7,23940.0
13682,885.0,70625.0,46.3,48.0,45.5,30426.0
13684,1107.0,47279.0,38.9,31.7,46.2,26788.0
13685,2520.0,62583.0,33.8,33.3,38.0,34272.0
13687,503.0,49609.0,40.1,36.0,51.0,28320.0
13690,835.0,41429.0,50.3,57.1,43.0,25434.0
13691,2878.0,59313.0,39.9,35.8,41.9,28739.0
13692,64.0,41964.0,73.4,73.8,72.6,26136.0
13693,402.0,45438.0,60.4,55.8,62.5,25245.0
13694,1441.0,60625.0,49.4,50.3,49.3,34569.0
13695,184.0,105139.0,56.3,48.5,62.1,28606.0
13696,47.0,-666666666.0,60.4,-666666666.0,-666666666.0,58021.0
13697,1896.0,42623.0,40.4,37.3,42.8,24446.0
13730,2683.0,54274.0,49.7,49.6,49.7,31383.0
13731,880.0,42917.0,58.2,58.7,56.7,30785.0
13732,7796.0,83078.0,44.7,41.8,47.4,37185.0
13733,4861.0,53428.0,44.6,43.8,46.2,27442.0
13734,2028.0,46700.0,42.7,43.1,42.3,24001.0
13736,2153.0,63309.0,38.7,42.3,34.9,27596.0
13739,796.0,62841.0,50.8,53.4,47.4,32170.0
13740,547.0,70313.0,53.8,58.4,51.2,48256.0
13743,3576.0,60433.0,45.9,45.1,48.0,28058.0
13744,1143.0,60909.0,46.6,46.7,44.3,29232.0
13746,2000.0,61350.0,51.4,49.2,52.9,30339.0
13748,3779.0,57560.0,43.0,41.6,43.8,27605.0
13750,919.0,39414.0,53.8,51.3,54.8,29503.0
13751,105.0,-666666666.0,31.1,32.6,26.7,14557.0
13752,771.0,54583.0,50.6,49.9,51.8,34883.0
13753,5777.0,54211.0,29.9,26.0,32.3,24943.0
13754,3233.0,40417.0,46.6,48.2,46.1,22918.0
13755,1148.0,48611.0,53.6,56.3,46.6,27208.0
13756,414.0,52411.0,56.4,57.6,49.4,29569.0
13757,1318.0,53904.0,42.9,46.3,41.1,25987.0
13760,43350.0,56959.0,43.7,42.0,45.3,32046.0
13774,192.0,34200.0,28.1,27.7,29.3,15067.0
13775,1769.0,54500.0,50.2,47.9,50.8,29871.0
13776,514.0,65714.0,53.8,55.6,53.4,31899.0
13777,352.0,67292.0,56.5,51.6,57.6,30034.0
13778,5557.0,58555.0,43.8,43.6,44.2,28624.0
13780,1036.0,60139.0,46.5,48.8,44.6,24979.0
13782,665.0,54896.0,52.6,51.5,54.8,30077.0
13783,2665.0,41458.0,50.1,47.9,51.0,25247.0
13784,106.0,43750.0,40.3,24.0,40.8,20332.0
13786,384.0,52500.0,52.8,49.5,56.5,27469.0
13787,3502.0,46013.0,43.2,48.5,41.9,21236.0
13788,990.0,52639.0,50.0,47.1,51.7,29040.0
13790,17875.0,45114.0,37.5,36.5,39.3,25767.0
13794,70.0,43125.0,29.3,30.5,29.1,11507.0
13795,3424.0,56008.0,45.4,44.2,46.7,30314.0
13796,1400.0,61250.0,47.6,47.3,47.9,31020.0
13797,2194.0,52462.0,41.2,44.1,37.4,23473.0
13801,1413.0,35592.0,46.2,44.5,47.9,22710.0
13802,562.0,110625.0,42.8,45.4,27.5,28111.0
13803,4240.0,61111.0,36.6,36.6,36.7,24903.0
13804,353.0,56181.0,44.9,48.2,43.5,29256.0
13806,288.0,41000.0,32.3,49.3,27.8,26737.0
13807,1278.0,58182.0,50.5,52.2,50.2,31703.0
13808,1534.0,49375.0,42.1,42.4,41.9,27692.0
13809,1546.0,52344.0,46.2,35.9,52.2,27322.0
13810,1114.0,54250.0,49.4,48.3,49.7,32264.0
13811,4313.0,68550.0,41.7,39.6,43.1,34863.0
13812,2482.0,66696.0,39.0,42.4,37.0,26866.0
13813,609.0,51719.0,57.2,45.1,59.4,23150.0
13815,12985.0,47874.0,41.9,41.1,42.5,26817.0
13820,21997.0,48875.0,29.5,29.1,29.8,24122.0
13825,3193.0,51047.0,47.5,48.0,46.2,26284.0
13826,15.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,
13827,11315.0,56359.0,50.5,48.8,51.7,33179.0
13830,5196.0,46250.0,45.1,43.7,48.8,25354.0
13832,663.0,48750.0,39.6,37.0,44.2,23187.0
13833,3947.0,54375.0,46.1,43.5,48.5,28287.0
13834,253.0,72852.0,27.2,18.2,44.4,16683.0
13835,1276.0,51053.0,43.8,41.9,48.2,26777.0
13838,4284.0,36815.0,43.3,40.6,45.6,22799.0
13839,1072.0,45817.0,55.2,55.5,55.1,22013.0
13841,634.0,53125.0,39.5,40.4,35.1,28440.0
13842,543.0,54375.0,45.1,40.2,47.4,26181.0
13843,2099.0,51207.0,44.8,44.6,46.1,23433.0
13844,758.0,53125.0,42.8,42.4,46.4,23172.0
13845,138.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,
13846,351.0,37917.0,61.1,61.5,60.5,21378.0
13847,84.0,-666666666.0,27.7,37.3,27.4,22786.0
13849,4334.0,49554.0,45.6,45.0,46.7,26031.0
13850,22186.0,65030.0,42.0,39.1,45.7,36028.0
13856,6009.0,50764.0,45.3,46.3,45.2,23779.0
13859,189.0,54750.0,57.2,57.7,53.5,38166.0
13860,26.0,-666666666.0,24.1,3.6,-666666666.0,
13861,343.0,75700.0,69.0,69.3,65.0,43634.0
13862,4429.0,61714.0,41.1,39.1,44.4,27481.0
13863,766.0,54167.0,35.2,41.6,28.3,21481.0
13864,1011.0,40347.0,41.1,41.4,37.5,27368.0
13865,6135.0,62629.0,44.2,40.6,45.4,27472.0
13901,19195.0,44159.0,41.0,40.4,41.3,27100.0
13902,6149.0,-666666666.0,19.5,19.5,19.5,3007.0
13903,18496.0,46813.0,40.2,37.8,42.9,29929.0
13904,9948.0,49189.0,39.4,35.7,44.1,23272.0
13905,26194.0,39832.0,37.5,34.6,40.1,25038.0
14001,9549.0,60615.0,45.4,42.7,48.3,33371.0
14004,12496.0,73586.0,42.5,41.6,43.9,28529.0
14005,1973.0,70673.0,40.7,36.5,44.0,28585.0
14006,9949.0,56941.0,49.2,47.3,51.0,32072.0
14008,1315.0,57400.0,46.3,46.8,45.3,26031.0
14009,5341.0,50284.0,42.6,42.4,43.1,26783.0
14011,9470.0,66178.0,38.7,37.6,41.9,22371.0
14012,2379.0,58707.0,43.6,44.3,42.9,29646.0
14013,1708.0,57746.0,47.5,45.9,48.2,27642.0
14020,22642.0,52825.0,43.8,42.0,45.2,28537.0
14024,1567.0,63158.0,41.5,40.9,41.6,29029.0
14025,3223.0,56172.0,48.5,47.2,51.6,34532.0
14026,588.0,-666666666.0,54.0,54.4,49.9,49874.0
14028,1703.0,75667.0,43.1,44.2,39.3,34346.0
14030,1775.0,63036.0,46.0,43.0,48.2,27090.0
14031,10301.0,82727.0,45.3,39.1,48.4,41270.0
14032,8955.0,121111.0,42.1,39.8,43.8,51788.0
14033,1754.0,85278.0,49.0,49.6,47.5,41520.0
14034,2800.0,61292.0,45.5,43.9,49.3,18831.0
14035,77.0,-666666666.0,38.2,-666666666.0,59.2,16825.0
14036,4729.0,68448.0,47.6,45.7,50.6,33180.0
14037,1012.0,56389.0,45.4,49.4,37.8,29833.0
14039,92.0,57188.0,29.7,29.2,36.1,24849.0
14040,2179.0,71774.0,41.6,48.1,35.1,31368.0
14041,166.0,55313.0,32.0,33.5,31.5,24673.0
14042,3966.0,49632.0,40.7,37.4,44.3,22513.0
14043,24420.0,59520.0,43.4,40.3,46.0,32626.0
14047,6298.0,67447.0,44.9,40.5,48.0,32284.0
14048,14177.0,37588.0,43.2,43.0,43.5,23014.0
14051,20198.0,117803.0,46.0,45.7,46.4,54033.0
14052,16614.0,79174.0,47.8,46.8,48.9,40643.0
14054,1471.0,62067.0,37.5,39.3,35.7,30696.0
14055,1562.0,68667.0,47.8,43.9,54.7,32125.0
14057,8284.0,70298.0,46.2,45.0,48.3,33852.0
14058,1951.0,65268.0,40.9,37.4,42.6,28822.0
14059,10144.0,73456.0,49.4,48.1,50.1,39784.0
14060,289.0,44375.0,58.8,55.3,60.6,29922.0
14061,389.0,54375.0,36.8,36.9,36.7,23510.0
14062,3248.0,52644.0,50.4,51.8,49.5,27772.0
14063,14676.0,55713.0,33.0,29.8,35.1,26366.0
14065,1763.0,56823.0,43.4,43.9,41.9,22469.0
14066,1286.0,56850.0,45.3,48.0,41.6,25349.0
14067,5328.0,54000.0,43.1,45.1,40.6,28356.0
14068,6632.0,78705.0,53.5,52.0,54.7,46674.0
14069,721.0,66071.0,53.7,52.0,53.8,26988.0
14070,6847.0,44023.0,40.2,38.8,42.4,20957.0
14072,20897.0,80569.0,42.5,42.3,42.9,38281.0
14075,42471.0,70300.0,46.2,44.1,48.0,36999.0
14080,4158.0,66000.0,46.5,46.2,46.7,32110.0
14081,3130.0,45900.0,50.7,50.0,52.2,26571.0
14082,604.0,61429.0,45.9,49.3,41.5,30119.0
14085,7306.0,82071.0,40.3,39.2,42.2,33853.0
14086,32671.0,82221.0,42.8,41.2,44.6,39616.0
14091,1111.0,56429.0,44.7,44.2,45.1,25284.0
14092,11083.0,65072.0,52.0,46.6,54.2,38068.0
14094,49170.0,56138.0,42.3,40.8,43.8,29853.0
14098,2905.0,55417.0,43.7,38.2,46.3,26567.0
14101,1972.0,54276.0,44.2,43.0,44.6,24390.0
14102,1163.0,89792.0,45.2,45.9,40.3,37309.0
14103,10541.0,47848.0,44.0,41.2,45.1,24437.0
14105,4570.0,59625.0,44.1,46.3,41.4,28464.0
14108,6082.0,58903.0,41.3,37.4,43.8,26973.0
14109,1131.0,-666666666.0,19.4,19.3,19.5,4427.0
14111,3337.0,57313.0,41.5,40.4,44.0,28771.0
14112,18.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,
14113,523.0,60250.0,46.4,44.0,51.5,29712.0
14120,44437.0,62998.0,45.7,42.5,48.1,33018.0
14125,3733.0,60573.0,41.7,39.7,43.5,28174.0
14126,531.0,61125.0,50.6,38.9,51.7,32371.0
14127,30297.0,89780.0,46.5,45.2,48.5,47059.0
14129,1470.0,50846.0,45.7,45.8,45.6,23901.0
14130,165.0,45500.0,52.3,43.4,52.7,19632.0
14131,5039.0,73250.0,49.5,49.3,49.8,37457.0
14132,5792.0,68812.0,46.4,42.6,50.5,30560.0
14134,115.0,49091.0,50.8,50.6,51.5,30777.0
14135,123.0,-666666666.0,59.9,59.6,63.0,20494.0
14136,4551.0,56294.0,44.7,45.8,43.0,27145.0
14138,2006.0,50875.0,36.2,33.4,41.0,24373.0
14139,2438.0,86149.0,41.5,42.6,41.0,36526.0
14141,7497.0,55779.0,46.6,45.9,47.2,31009.0
14143,940.0,58500.0,53.2,45.4,59.6,30101.0
14145,1785.0,65750.0,45.3,43.1,48.1,31251.0
14150,40825.0,53982.0,45.4,40.7,48.1,30044.0
14167,1621.0,69276.0,45.8,45.4,46.5,31077.0
14168,32.0,-666666666.0,14.5,14.5,18.0,10081.0
14169,94.0,31765.0,42.6,65.5,42.4,19982.0
14170,2544.0,74264.0,45.0,49.6,43.0,51508.0
14171,1956.0,55972.0,43.3,42.1,45.2,26797.0
14172,2978.0,60438.0,44.4,44.7,44.1,37555.0
14173,387.0,-666666666.0,44.9,44.8,45.1,23528.0
14174,5475.0,71000.0,45.6,44.7,46.0,40468.0
14201,11680.0,26771.0,31.6,31.6,31.7,21780.0
14202,3474.0,46439.0,34.8,36.5,32.4,50381.0
14203,1666.0,38578.0,35.7,34.9,36.8,34435.0
14204,8649.0,23886.0,42.9,42.5,43.7,20454.0
14206,19869.0,37946.0,39.8,39.2,40.4,22685.0
14207,23808.0,27633.0,30.8,30.1,31.4,17385.0
14208,10805.0,27876.0,28.6,26.4,31.2,17350.0
14209,7410.0,37869.0,36.5,33.9,38.7,30541.0
14210,14723.0,38811.0,34.3,34.0,34.5,21196.0
14211,21900.0,26496.0,33.5,28.9,37.2,17553.0
14212,10695.0,24060.0,35.4,35.9,35.1,16733.0
14213,24167.0,33303.0,29.2,28.3,29.6,18906.0
14214,19775.0,47642.0,31.5,29.6,33.7,27198.0
14215,39962.0,34928.0,32.8,29.6,35.0,19622.0
14216,22280.0,57416.0,36.0,34.0,37.9,36186.0
14217,22974.0,56015.0,43.5,42.7,45.2,33175.0
14218,18951.0,38634.0,36.3,36.1,36.4,21022.0
14219,12092.0,51998.0,41.1,39.8,42.0,28828.0
14220,23980.0,54369.0,36.4,34.9,38.5,27022.0
14221,54081.0,81106.0,47.7,46.0,49.5,46992.0
14222,14037.0,54841.0,30.8,32.2,29.3,39834.0
14223,22499.0,63629.0,41.5,41.3,41.7,33537.0
14224,40590.0,67691.0,45.5,42.8,47.8,34657.0
14225,33328.0,49516.0,39.0,35.5,41.8,28598.0
14226,29700.0,69746.0,37.0,36.1,39.2,38439.0
14227,21846.0,54525.0,48.9,46.9,51.0,30770.0
14228,22103.0,54132.0,34.1,28.8,38.9,32679.0
14261,5736.0,-666666666.0,19.5,19.5,19.6,3517.0
14301,12594.0,27317.0,36.6,35.6,37.4,18223.0
14302,109.0,-666666666.0,87.8,-666666666.0,88.0,14037.0
14303,5805.0,27148.0,34.5,33.3,34.9,21173.0
14304,29375.0,53797.0,44.6,42.2,48.3,30319.0
14305,16683.0,35712.0,37.1,38.8,35.5,23064.0
14411,14176.0,50084.0,38.9,37.8,39.9,21950.0
14414,7101.0,57604.0,43.8,42.3,44.8,31699.0
14415,205.0,-666666666.0,43.1,36.6,43.9,24527.0
14416,3528.0,59514.0,47.0,47.3,46.7,27848.0
14418,1333.0,58355.0,49.9,48.9,50.5,35520.0
14420,20925.0,57320.0,31.3,30.0,32.6,26085.0
14422,2333.0,68478.0,41.9,43.3,41.1,31516.0
14423,4631.0,55750.0,42.3,39.7,43.3,27631.0
14424,27717.0,62717.0,47.1,43.8,49.5,38914.0
14425,11848.0,68330.0,37.1,37.9,36.4,33975.0
14427,2044.0,55833.0,37.5,37.0,38.1,25352.0
14428,7439.0,69930.0,46.1,44.6,46.6,36069.0
14432,6297.0,59550.0,43.5,43.4,44.0,25413.0
14433,4350.0,54542.0,36.4,33.2,38.1,22774.0
14435,2750.0,68984.0,49.5,48.9,50.1,36103.0
14437,11439.0,49398.0,42.6,40.4,46.1,24065.0
14441,332.0,56250.0,34.9,37.4,34.7,25531.0
14445,7875.0,50259.0,33.5,31.8,37.2,27974.0
14450,41035.0,83593.0,46.8,45.7,47.7,42687.0
14454,11188.0,45316.0,21.9,22.5,21.6,22576.0
14456,19201.0,47522.0,35.8,33.3,38.2,25401.0
14462,519.0,70000.0,40.3,34.3,40.8,27322.0
14464,7555.0,56569.0,39.6,39.0,39.9,26462.0
14466,1482.0,70893.0,52.1,53.9,51.6,32112.0
14467,10056.0,69861.0,41.9,38.5,45.2,34448.0
14468,17789.0,70090.0,42.0,41.4,42.8,32152.0
14469,6071.0,61221.0,48.1,49.0,47.8,30813.0
14470,7548.0,53824.0,46.6,45.5,47.5,30003.0
14471,2651.0,62114.0,46.3,37.5,50.6,27561.0
14472,8421.0,88262.0,46.3,45.0,48.1,48778.0
14475,280.0,49750.0,46.5,49.5,44.6,33744.0
14476,2274.0,54803.0,43.4,41.3,45.1,27087.0
